name,Library_01,Library_02,Library_03,Library_04,Library_05,Library_06,Library_07,Library_08,Library_09,Library_10,Library_11,Library_12,Library_13,Library_14,Library_15,Library_16,Library_17,Library_18,Library_19,Library_20,Library_21,Library_22,Library_23,Library_24,Library_25,Library_26,Library_27,Library_28,Library_29,Library_30,Library_31,Library_32,Library_33,Library_34,Library_35,Library_36,Library_38,Library_39,Library_40
ENSRNOT00000087128.1-ENSRNOG00000056576.1:lincRNA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000087158.1-ENSRNOG00000058970.1:snRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000087159.1-ENSRNOG00000058725.1:rRNA,7.0,7.0,5.0,24.0,69.0,11.0,369.0,138.0,21.0,4.0,15.0,30.0,11.0,106.0,342.0,50.0,13.0,9.0,35.0,12.0,63.0,363.0,12.0,4.0,10.0,10.0,19.0,35.0,136.0,46.0,114.0,184.0,0.0,10.0,28.0,23.0,411.0,68.0,118.0
ENSRNOT00000087252.1-ENSRNOG00000061911.1:lincRNA,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000087299.1-ENSRNOG00000052568.1:snRNA,12.0,4.0,2.0,23.0,58.0,10.0,30.0,18.0,9.0,2.0,10.0,4.0,6.0,17.0,18.0,24.0,5.0,5.0,16.0,6.0,35.0,15.0,2.0,0.0,16.0,15.0,13.0,23.0,48.0,12.0,12.0,26.0,1.0,5.0,13.0,10.0,19.0,13.0,4.0
ENSRNOT00000087304.1-ENSRNOG00000059018.1:rRNA,1.0,0.0,0.0,1.0,6.0,0.0,17.0,7.0,3.0,0.0,0.0,4.0,0.0,9.0,14.0,5.0,1.0,1.0,3.0,1.0,4.0,36.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,7.0,10.0,0.0,1.0,2.0,1.0,12.0,6.0,6.0
ENSRNOT00000087472.1-ENSRNOG00000052340.1:miRNA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSRNOT00000087498.1-ENSRNOG00000053717.1:misc_RNA,255.0,232.0,150.0,344.0,352.0,2046.0,725.0,583.0,602.0,230.0,1080.0,394.0,410.0,482.0,962.0,421.0,560.0,252.0,388.0,131.0,532.0,1404.0,250.0,17.0,652.0,740.0,424.0,936.0,1006.0,383.0,504.0,768.0,49.0,315.0,332.0,354.0,2806.0,201.0,321.0
ENSRNOT00000087549.1-ENSRNOG00000054486.1:lincRNA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000087707.1-ENSRNOG00000053909.1:misc_RNA,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,1.0
ENSRNOT00000087730.1-ENSRNOG00000052433.1:lincRNA,4.0,5.0,8.0,77.0,189.0,2.0,144.0,268.0,23.0,0.0,8.0,160.0,7.0,370.0,341.0,246.0,6.0,9.0,161.0,32.0,168.0,287.0,49.0,4.0,4.0,10.0,42.0,35.0,342.0,110.0,182.0,603.0,0.0,3.0,68.0,27.0,196.0,114.0,47.0
ENSRNOT00000087899.1-ENSRNOG00000054184.1:snRNA,2.0,3.0,1.0,15.0,52.0,6.0,14.0,7.0,5.0,0.0,5.0,1.0,3.0,9.0,4.0,7.0,3.0,1.0,9.0,5.0,16.0,9.0,1.0,0.0,9.0,10.0,5.0,10.0,33.0,4.0,4.0,10.0,1.0,3.0,6.0,8.0,14.0,7.0,3.0
ENSRNOT00000087903.1-ENSRNOG00000052484.1:misc_RNA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000087930.1-ENSRNOG00000055963.1:lincRNA,2.0,0.0,0.0,13.0,11.0,6.0,31.0,5.0,4.0,0.0,4.0,8.0,2.0,5.0,21.0,14.0,0.0,3.0,5.0,2.0,11.0,46.0,16.0,0.0,0.0,1.0,5.0,11.0,13.0,7.0,23.0,23.0,4.0,2.0,16.0,0.0,187.0,27.0,13.0
ENSRNOT00000087996.1-ENSRNOG00000055105.1:snRNA,7.0,6.0,4.0,22.0,28.0,6.0,5.0,11.0,15.0,5.0,25.0,10.0,6.0,9.0,7.0,8.0,8.0,5.0,21.0,18.0,32.0,12.0,10.0,1.0,6.0,9.0,10.0,33.0,31.0,9.0,13.0,14.0,2.0,6.0,21.0,10.0,33.0,14.0,3.0
ENSRNOT00000088058.1-ENSRNOG00000055352.1:snRNA,7.0,6.0,4.0,22.0,28.0,6.0,5.0,11.0,15.0,5.0,25.0,10.0,6.0,9.0,7.0,8.0,8.0,5.0,21.0,18.0,32.0,12.0,10.0,1.0,6.0,9.0,10.0,33.0,31.0,9.0,13.0,14.0,2.0,6.0,21.0,10.0,32.0,14.0,3.0
ENSRNOT00000088068.1-ENSRNOG00000056784.1:rRNA,1.0,0.0,0.0,1.0,6.0,0.0,17.0,7.0,3.0,0.0,0.0,4.0,0.0,9.0,14.0,5.0,1.0,1.0,3.0,1.0,4.0,36.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,7.0,11.0,0.0,1.0,2.0,1.0,12.0,6.0,6.0
ENSRNOT00000088090.1-ENSRNOG00000059549.1:lincRNA,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000088091.1-ENSRNOG00000054432.1:rRNA,2.0,5.0,2.0,10.0,21.0,0.0,25.0,22.0,5.0,2.0,1.0,6.0,2.0,27.0,46.0,11.0,3.0,2.0,9.0,3.0,19.0,39.0,1.0,1.0,2.0,0.0,6.0,8.0,27.0,14.0,15.0,35.0,0.0,2.0,10.0,3.0,20.0,11.0,7.0
ENSRNOT00000088093.1-ENSRNOG00000057562.1:snRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000088239.1-ENSRNOG00000023566.5:processed_transcript,5.0,0.0,0.0,0.0,3.0,5.0,38.0,0.0,3.0,0.0,18.0,1.0,5.0,10.0,14.0,4.0,1.0,8.0,1.0,0.0,0.0,49.0,5.0,0.0,0.0,11.0,3.0,0.0,4.0,0.0,6.0,7.0,12.0,0.0,8.0,2.0,8.0,0.0,0.0
ENSRNOT00000088275.1-ENSRNOG00000061908.1:misc_RNA,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,3.0,1.0
ENSRNOT00000088464.1-ENSRNOG00000058682.1:snRNA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000088573.1-ENSRNOG00000060524.1:lincRNA,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOT00000088597.1-ENSRNOG00000058083.1:misc_RNA,344.0,270.0,166.0,400.0,423.0,2726.0,1168.0,901.0,707.0,257.0,1495.0,463.0,588.0,601.0,1483.0,565.0,710.0,294.0,487.0,150.0,756.0,1862.0,281.0,19.0,911.0,954.0,550.0,1284.0,1392.0,451.0,671.0,1005.0,62.0,349.0,393.0,440.0,3778.0,224.0,445.0
ENSRNOT00000088756.1-ENSRNOG00000056717.1:snRNA,12.0,4.0,2.0,23.0,58.0,10.0,30.0,18.0,9.0,2.0,10.0,4.0,6.0,17.0,18.0,24.0,5.0,5.0,16.0,6.0,35.0,15.0,2.0,0.0,16.0,15.0,13.0,23.0,48.0,12.0,12.0,26.0,1.0,5.0,13.0,10.0,19.0,13.0,4.0
ENSRNOT00000088761.1-ENSRNOG00000051966.1:snRNA,5.0,2.0,0.0,1.0,1.0,8.0,9.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,8.0,5.0,2.0,2.0,5.0,0.0,11.0,24.0,0.0,0.0,3.0,6.0,3.0,7.0,12.0,3.0,8.0,8.0,0.0,1.0,1.0,16.0,16.0,3.0,7.0
ENSRNOT00000088781.1-ENSRNOG00000054307.1:misc_RNA,2.0,4.0,2.0,7.0,5.0,27.0,3.0,4.0,11.0,3.0,5.0,5.0,1.0,6.0,7.0,6.0,5.0,2.0,4.0,2.0,5.0,9.0,1.0,0.0,1.0,10.0,6.0,5.0,10.0,5.0,3.0,9.0,0.0,4.0,4.0,3.0,19.0,2.0,2.0
ENSRNOT00000088933.1-ENSRNOG00000055749.1:misc_RNA,14.0,35.0,17.0,56.0,48.0,415.0,163.0,63.0,225.0,31.0,40.0,47.0,12.0,92.0,100.0,70.0,83.0,20.0,66.0,18.0,67.0,447.0,14.0,5.0,24.0,165.0,70.0,84.0,192.0,46.0,81.0,100.0,1.0,57.0,28.0,51.0,204.0,25.0,25.0
ENSRNOT00000089035.1-ENSRNOG00000051852.1:snRNA,8.0,7.0,5.0,23.0,29.0,7.0,24.0,12.0,15.0,5.0,27.0,11.0,7.0,21.0,35.0,11.0,10.0,5.0,24.0,20.0,36.0,106.0,11.0,1.0,7.0,11.0,11.0,36.0,41.0,12.0,20.0,28.0,2.0,6.0,22.0,57.0,133.0,19.0,13.0
ENSRNOT00000089050.1-ENSRNOG00000051831.1:rRNA,7.0,7.0,5.0,24.0,69.0,11.0,369.0,138.0,21.0,4.0,15.0,30.0,11.0,106.0,342.0,50.0,13.0,9.0,35.0,12.0,63.0,363.0,12.0,4.0,10.0,10.0,19.0,35.0,136.0,46.0,114.0,184.0,0.0,10.0,28.0,23.0,411.0,68.0,118.0
ENSRNOT00000089248.1-ENSRNOG00000060541.1:lincRNA,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089275.1-ENSRNOG00000053052.1:lincRNA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089300.1-ENSRNOG00000059394.1:rRNA,7.0,7.0,5.0,24.0,69.0,11.0,369.0,138.0,21.0,4.0,15.0,30.0,11.0,106.0,342.0,50.0,13.0,9.0,35.0,12.0,63.0,363.0,12.0,4.0,10.0,10.0,19.0,35.0,136.0,46.0,114.0,184.0,0.0,10.0,28.0,23.0,411.0,68.0,118.0
ENSRNOT00000089308.1-ENSRNOG00000055830.1:lincRNA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089373.1-ENSRNOG00000056916.1:lincRNA,2.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,6.0,5.0,0.0
ENSRNOT00000089489.1-ENSRNOG00000053739.1:snRNA,1.0,1.0,1.0,1.0,1.0,1.0,18.0,2.0,2.0,0.0,2.0,2.0,1.0,12.0,27.0,4.0,1.0,0.0,3.0,2.0,5.0,94.0,1.0,0.0,1.0,2.0,1.0,3.0,13.0,3.0,7.0,14.0,0.0,1.0,2.0,48.0,99.0,4.0,9.0
ENSRNOT00000089499.1-ENSRNOG00000054993.1:lincRNA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089552.1-ENSRNOG00000059785.1:lincRNA,2.0,0.0,0.0,7.0,21.0,0.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,14.0,41.0,7.0,2.0,0.0,10.0,2.0,15.0,27.0,2.0,0.0,0.0,2.0,5.0,2.0,10.0,3.0,10.0,30.0,0.0,0.0,13.0,0.0,23.0,26.0,5.0
ENSRNOT00000089577.1-ENSRNOG00000053146.1:snRNA,7.0,6.0,4.0,22.0,28.0,6.0,5.0,11.0,15.0,5.0,25.0,10.0,6.0,9.0,7.0,7.0,8.0,5.0,21.0,18.0,31.0,12.0,10.0,1.0,5.0,9.0,9.0,32.0,31.0,9.0,13.0,14.0,2.0,6.0,21.0,10.0,32.0,14.0,3.0
ENSRNOT00000089597.1-ENSRNOG00000061093.1:snRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089633.1-ENSRNOG00000053668.1:rRNA,2.0,5.0,2.0,10.0,21.0,0.0,25.0,22.0,5.0,2.0,1.0,6.0,2.0,25.0,46.0,11.0,3.0,2.0,9.0,3.0,19.0,39.0,1.0,1.0,2.0,0.0,6.0,8.0,27.0,14.0,15.0,35.0,0.0,2.0,10.0,3.0,20.0,11.0,7.0
ENSRNOT00000089655.1-ENSRNOG00000060862.1:lincRNA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089685.1-ENSRNOG00000058158.1:lincRNA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089770.1-ENSRNOG00000056322.1:lincRNA,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089775.1-ENSRNOG00000001103.7:processed_transcript,12.0,11.0,3.0,15.0,5.0,627.0,5.0,27.0,23.0,4.0,107.0,23.0,18.0,16.0,38.0,8.0,70.0,14.0,27.0,4.0,16.0,18.0,8.0,0.0,13.0,51.0,22.0,46.0,48.0,32.0,9.0,23.0,6.0,8.0,22.0,3.0,130.0,8.0,4.0
ENSRNOT00000089812.1-ENSRNOG00000057241.1:lincRNA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089837.1-ENSRNOG00000055711.1:lincRNA,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000089892.1-ENSRNOG00000052180.1:misc_RNA,202.0,150.0,112.0,234.0,280.0,1678.0,621.0,481.0,404.0,171.0,954.0,307.0,335.0,386.0,825.0,325.0,447.0,213.0,295.0,102.0,414.0,1151.0,238.0,13.0,569.0,563.0,315.0,782.0,781.0,303.0,428.0,641.0,45.0,231.0,273.0,276.0,2521.0,181.0,279.0
ENSRNOT00000089951.1-ENSRNOG00000056349.1:snRNA,10.0,3.0,2.0,16.0,36.0,1.0,13.0,11.0,5.0,1.0,3.0,2.0,1.0,9.0,13.0,19.0,3.0,4.0,9.0,4.0,19.0,4.0,1.0,0.0,5.0,5.0,10.0,12.0,16.0,9.0,7.0,19.0,0.0,2.0,10.0,3.0,8.0,10.0,1.0
ENSRNOT00000090107.1-ENSRNOG00000053888.1:rRNA,7.0,7.0,5.0,24.0,69.0,11.0,369.0,138.0,21.0,4.0,15.0,30.0,11.0,106.0,342.0,50.0,13.0,9.0,35.0,12.0,63.0,363.0,12.0,4.0,10.0,10.0,19.0,35.0,136.0,46.0,114.0,184.0,0.0,10.0,28.0,23.0,411.0,68.0,118.0
ENSRNOT00000090191.1-ENSRNOG00000058253.1:snRNA,7.0,6.0,4.0,22.0,28.0,6.0,5.0,11.0,15.0,5.0,25.0,10.0,6.0,9.0,7.0,8.0,8.0,5.0,21.0,18.0,32.0,12.0,10.0,1.0,6.0,9.0,10.0,33.0,31.0,9.0,13.0,14.0,2.0,6.0,21.0,10.0,32.0,14.0,3.0
ENSRNOT00000090229.1-ENSRNOG00000057971.1:snRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090255.1-ENSRNOG00000061467.1:lincRNA,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENSRNOT00000090311.1-ENSRNOG00000055587.1:misc_RNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090348.1-ENSRNOG00000059100.1:lincRNA,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,4.0,5.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,5.0,4.0,5.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
ENSRNOT00000090353.1-ENSRNOG00000052027.1:snRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090389.1-ENSRNOG00000051652.1:snRNA,1.0,2.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,2.0,13.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,11.0,6.0,3.0,3.0
ENSRNOT00000090488.1-ENSRNOG00000052940.1:lincRNA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090492.1-ENSRNOG00000023566.5:processed_transcript,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090556.1-ENSRNOG00000059651.1:misc_RNA,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,12.0,4.0,1.0
ENSRNOT00000090617.1-ENSRNOG00000055799.1:miRNA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSRNOT00000090777.1-ENSRNOG00000060289.1:misc_RNA,3.0,1.0,0.0,0.0,1.0,4.0,9.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,4.0,13.0,1.0,0.0,0.0,3.0,2.0,3.0,6.0,4.0,3.0,4.0,0.0,1.0,1.0,3.0,18.0,5.0,2.0
ENSRNOT00000090917.1-ENSRNOG00000052527.1:lincRNA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000090930.1-ENSRNOG00000061528.1:snRNA,12.0,4.0,2.0,23.0,58.0,10.0,30.0,18.0,9.0,2.0,10.0,4.0,6.0,17.0,18.0,24.0,5.0,5.0,16.0,6.0,35.0,15.0,2.0,0.0,16.0,15.0,13.0,23.0,48.0,12.0,12.0,26.0,1.0,5.0,13.0,10.0,19.0,13.0,4.0
ENSRNOT00000090949.1-ENSRNOG00000052253.1:misc_RNA,15.0,39.0,16.0,52.0,44.0,282.0,131.0,61.0,173.0,26.0,37.0,42.0,10.0,68.0,95.0,56.0,69.0,17.0,58.0,17.0,63.0,334.0,10.0,4.0,22.0,109.0,61.0,76.0,163.0,41.0,49.0,91.0,1.0,41.0,27.0,41.0,176.0,21.0,21.0
ENSRNOT00000090963.1-ENSRNOG00000060477.1:miRNA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSRNOT00000090976.1-ENSRNOG00000059367.1:snRNA,7.0,6.0,4.0,22.0,28.0,6.0,7.0,11.0,15.0,5.0,25.0,10.0,7.0,9.0,8.0,8.0,8.0,5.0,22.0,18.0,33.0,18.0,10.0,1.0,7.0,9.0,10.0,34.0,32.0,10.0,14.0,15.0,2.0,6.0,21.0,11.0,38.0,15.0,4.0
ENSRNOT00000090994.1-ENSRNOG00000058623.1:misc_RNA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000091124.1-ENSRNOG00000051771.1:lincRNA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOT00000091134.1-ENSRNOG00000056951.1:lincRNA,3.0,0.0,0.0,0.0,22.0,0.0,9.0,8.0,2.0,0.0,2.0,6.0,0.0,30.0,53.0,5.0,0.0,0.0,12.0,4.0,11.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,9.0,5.0,39.0,0.0,0.0,9.0,0.0,78.0,22.0,11.0
ENSRNOT00000091254.1-ENSRNOG00000058936.1:misc_RNA,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
