name,Library_01,Library_02,Library_03,Library_04,Library_05,Library_06,Library_07,Library_08,Library_09,Library_10,Library_11,Library_12,Library_13,Library_14,Library_15,Library_16,Library_17,Library_18,Library_19,Library_20,Library_21,Library_22,Library_23,Library_24,Library_25,Library_26,Library_27,Library_28,Library_29,Library_30,Library_31,Library_32,Library_33,Library_34,Library_35,Library_36,Library_38,Library_39,Library_40
Rattus_norvegicus_chr10.trna2456-ThrAGT:tRNA,38.0,86.0,27.0,79.0,130.0,33.0,740.0,331.0,86.0,45.0,70.0,159.0,14.0,292.0,480.0,273.0,50.0,33.0,118.0,50.0,238.0,340.0,78.0,4.0,40.0,37.0,73.0,61.0,284.0,72.0,369.0,541.0,1.0,38.0,112.0,17.0,641.0,222.0,173.0
Rattus_norvegicus_chr10.trna2457-ProCGG:tRNA,2163.0,6336.0,2625.0,5538.0,4237.0,1987.0,2005.0,4295.0,4552.0,3315.0,2951.0,3165.0,1170.0,5206.0,5810.0,4737.0,3151.0,2009.0,2949.0,965.0,3211.0,2356.0,580.0,96.0,1588.0,1820.0,3989.0,2974.0,5482.0,2971.0,2834.0,7420.0,222.0,2629.0,3961.0,1422.0,5457.0,2071.0,1605.0
Rattus_norvegicus_chr10.trna2458-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr10.trna2459-TrpCCA:tRNA,420.0,1004.0,415.0,900.0,1349.0,804.0,409.0,903.0,922.0,499.0,1024.0,1163.0,159.0,913.0,1718.0,1080.0,503.0,340.0,816.0,228.0,1149.0,715.0,695.0,6.0,266.0,505.0,647.0,712.0,1450.0,724.0,516.0,1943.0,68.0,378.0,1546.0,156.0,4757.0,1187.0,420.0
Rattus_norvegicus_chr10.trna2465-ThrAGT:tRNA,8.0,14.0,5.0,13.0,16.0,3.0,16.0,24.0,20.0,9.0,11.0,11.0,3.0,15.0,46.0,15.0,4.0,9.0,9.0,3.0,12.0,16.0,2.0,0.0,7.0,3.0,20.0,8.0,20.0,13.0,31.0,36.0,0.0,4.0,18.0,2.0,32.0,20.0,11.0
Rattus_norvegicus_chr10.trna2466-SerCGA:tRNA,3151.0,5387.0,4250.0,6397.0,2741.0,2151.0,1801.0,2854.0,4852.0,4053.0,4101.0,3025.0,1013.0,2933.0,4417.0,2847.0,3067.0,2803.0,2620.0,1045.0,3862.0,1632.0,593.0,26.0,2045.0,1744.0,3963.0,4995.0,4035.0,2120.0,1635.0,3946.0,183.0,2147.0,3986.0,553.0,9516.0,1738.0,1492.0
Rattus_norvegicus_chr10.trna2467-LeuTAG:tRNA,21227.0,59282.0,33148.0,43946.0,28168.0,62893.0,31879.0,31462.0,35658.0,35289.0,56712.0,34782.0,19875.0,34769.0,69921.0,32509.0,49861.0,29860.0,36489.0,15473.0,49960.0,50998.0,16964.0,1120.0,32985.0,18729.0,35542.0,57040.0,73500.0,26545.0,25336.0,54629.0,2318.0,16246.0,26270.0,13658.0,106091.0,16016.0,19498.0
Rattus_norvegicus_chr10.trna3238-ThrCGT:tRNA,1302.0,2367.0,802.0,2134.0,1840.0,1070.0,1470.0,1315.0,2404.0,1187.0,2228.0,1059.0,512.0,1623.0,2132.0,1572.0,1062.0,772.0,963.0,322.0,1362.0,914.0,439.0,13.0,977.0,1128.0,1848.0,1157.0,2170.0,1000.0,978.0,2363.0,146.0,1014.0,2414.0,287.0,3076.0,932.0,492.0
Rattus_norvegicus_chr10.trna4326-ArgCCT:tRNA,297.0,766.0,306.0,558.0,274.0,262.0,33.0,209.0,595.0,298.0,359.0,278.0,115.0,241.0,278.0,287.0,431.0,212.0,297.0,94.0,389.0,143.0,37.0,3.0,222.0,229.0,534.0,303.0,675.0,319.0,99.0,327.0,29.0,172.0,307.0,68.0,292.0,98.0,47.0
Rattus_norvegicus_chr10.trna452-ProCGG:tRNA,2163.0,6336.0,2625.0,5538.0,4237.0,1987.0,2005.0,4295.0,4552.0,3315.0,2951.0,3165.0,1170.0,5206.0,5810.0,4737.0,3151.0,2009.0,2949.0,965.0,3211.0,2356.0,580.0,96.0,1588.0,1820.0,3989.0,2974.0,5482.0,2971.0,2834.0,7420.0,222.0,2629.0,3961.0,1422.0,5457.0,2071.0,1605.0
Rattus_norvegicus_chr10.trna453-LysCTT:tRNA,1153.0,1340.0,1064.0,2327.0,3905.0,2965.0,8388.0,5886.0,2249.0,1398.0,4123.0,3070.0,1566.0,5463.0,16467.0,3745.0,2184.0,1458.0,3843.0,1406.0,4348.0,9076.0,1443.0,219.0,3073.0,1642.0,1970.0,4418.0,7859.0,2913.0,5356.0,8677.0,106.0,952.0,3741.0,1838.0,16049.0,3135.0,3620.0
Rattus_norvegicus_chr10.trna4742-CysGCA:tRNA,391.0,349.0,244.0,410.0,389.0,70.0,598.0,551.0,642.0,270.0,260.0,354.0,99.0,685.0,1176.0,540.0,287.0,164.0,436.0,109.0,507.0,498.0,70.0,17.0,248.0,108.0,402.0,331.0,750.0,348.0,477.0,1320.0,14.0,184.0,507.0,69.0,508.0,478.0,316.0
Rattus_norvegicus_chr10.trna5710-ArgCCG:tRNA,8929.0,21402.0,10625.0,20193.0,14419.0,17062.0,6754.0,15164.0,17788.0,11914.0,18757.0,14245.0,4595.0,17310.0,22361.0,15484.0,14462.0,8845.0,13768.0,5841.0,19113.0,11499.0,2288.0,295.0,9519.0,11330.0,17688.0,14269.0,38399.0,12986.0,8423.0,23945.0,813.0,5551.0,11645.0,4635.0,14018.0,5518.0,4204.0
Rattus_norvegicus_chr10.trna6097-ArgCCT:tRNA,509.0,1106.0,464.0,933.0,652.0,437.0,670.0,516.0,1046.0,525.0,644.0,555.0,204.0,658.0,947.0,658.0,697.0,401.0,532.0,167.0,659.0,441.0,121.0,7.0,423.0,391.0,942.0,585.0,1172.0,598.0,354.0,929.0,40.0,376.0,681.0,135.0,968.0,352.0,226.0
Rattus_norvegicus_chr10.trna6098-ArgTCG:tRNA,526.0,1044.0,524.0,856.0,524.0,68.0,188.0,532.0,745.0,660.0,263.0,463.0,165.0,708.0,902.0,555.0,497.0,395.0,440.0,136.0,471.0,379.0,21.0,2.0,354.0,168.0,720.0,515.0,883.0,469.0,334.0,907.0,16.0,362.0,621.0,108.0,349.0,299.0,152.0
Rattus_norvegicus_chr10.trna687-GlyCCC:tRNA,15870.0,33538.0,18821.0,39664.0,50486.0,37097.0,57646.0,49870.0,30841.0,23517.0,45143.0,37534.0,21989.0,53946.0,127902.0,44595.0,38347.0,18897.0,29472.0,12753.0,47918.0,25059.0,12906.0,1305.0,33743.0,17821.0,34202.0,58051.0,73082.0,36228.0,35762.0,83326.0,2321.0,20720.0,47916.0,13076.0,119770.0,30107.0,36741.0
Rattus_norvegicus_chr10.trna7193-ArgCCT:tRNA,526.0,1175.0,479.0,983.0,667.0,463.0,673.0,554.0,1078.0,540.0,671.0,583.0,210.0,707.0,978.0,687.0,704.0,421.0,546.0,179.0,694.0,463.0,123.0,7.0,446.0,400.0,993.0,605.0,1272.0,620.0,368.0,994.0,41.0,381.0,697.0,144.0,1010.0,357.0,233.0
Rattus_norvegicus_chr10.trna7459-AlaAGC:tRNA,49.0,76.0,30.0,117.0,128.0,3.0,63.0,78.0,81.0,27.0,38.0,30.0,26.0,104.0,183.0,66.0,33.0,29.0,74.0,19.0,70.0,51.0,7.0,0.0,35.0,11.0,56.0,41.0,98.0,61.0,49.0,139.0,0.0,30.0,86.0,2.0,96.0,61.0,40.0
Rattus_norvegicus_chr10.trna8526-CysGCA:tRNA,391.0,349.0,244.0,410.0,389.0,70.0,598.0,551.0,642.0,270.0,260.0,354.0,99.0,685.0,1176.0,540.0,287.0,164.0,436.0,109.0,507.0,498.0,70.0,17.0,248.0,108.0,402.0,331.0,750.0,348.0,477.0,1320.0,14.0,184.0,507.0,69.0,508.0,478.0,316.0
Rattus_norvegicus_chr10.trna8527-CysGCA:tRNA,391.0,349.0,244.0,410.0,389.0,70.0,598.0,551.0,642.0,270.0,260.0,354.0,99.0,685.0,1176.0,540.0,287.0,164.0,436.0,109.0,507.0,498.0,70.0,17.0,248.0,108.0,402.0,331.0,750.0,348.0,477.0,1320.0,14.0,184.0,507.0,69.0,508.0,478.0,316.0
Rattus_norvegicus_chr10.trna8562-CysGCA:tRNA,322.0,221.0,188.0,253.0,198.0,31.0,86.0,174.0,446.0,213.0,177.0,185.0,71.0,228.0,361.0,231.0,216.0,121.0,274.0,67.0,265.0,123.0,17.0,4.0,204.0,64.0,277.0,213.0,427.0,195.0,126.0,308.0,9.0,134.0,228.0,35.0,121.0,83.0,54.0
Rattus_norvegicus_chr10.trna8571-CysGCA:tRNA,19.0,45.0,14.0,50.0,38.0,11.0,20.0,37.0,46.0,20.0,31.0,24.0,7.0,59.0,62.0,40.0,24.0,9.0,25.0,9.0,42.0,20.0,6.0,2.0,10.0,11.0,45.0,23.0,80.0,32.0,17.0,100.0,1.0,14.0,40.0,2.0,52.0,24.0,16.0
Rattus_norvegicus_chr10.trna8581-AsnGTT:tRNA,11277.0,24338.0,10364.0,20775.0,16206.0,27041.0,4172.0,15031.0,17987.0,14427.0,27461.0,14090.0,6678.0,15091.0,20554.0,14383.0,25165.0,10119.0,14247.0,4146.0,18945.0,7818.0,3385.0,152.0,15877.0,13051.0,19024.0,19737.0,32707.0,9994.0,6818.0,20385.0,1885.0,10778.0,15692.0,3124.0,34967.0,5010.0,3701.0
Rattus_norvegicus_chr10.trna8827-GlnTTG:tRNA,3203.0,7388.0,2250.0,6607.0,8583.0,1055.0,5263.0,7771.0,5419.0,3414.0,3532.0,4291.0,2346.0,8688.0,18169.0,8412.0,4896.0,2956.0,4336.0,1324.0,5181.0,3482.0,470.0,69.0,3999.0,2015.0,6549.0,5711.0,10727.0,4778.0,3269.0,17094.0,175.0,3799.0,8458.0,1259.0,7161.0,4282.0,3215.0
Rattus_norvegicus_chr10.trna9278-AsnGTT:tRNA,5599.0,14981.0,5457.0,11673.0,11766.0,15893.0,889.0,7917.0,9120.0,7040.0,14651.0,7267.0,4303.0,7923.0,9854.0,7838.0,18375.0,5188.0,8896.0,2055.0,10189.0,3609.0,1676.0,63.0,11404.0,6730.0,12463.0,13025.0,17643.0,6740.0,3326.0,10228.0,980.0,7873.0,8136.0,1936.0,20314.0,2445.0,1583.0
Rattus_norvegicus_chr11.trna1954-MetCAT:tRNA,26543.0,80651.0,39102.0,63397.0,60076.0,84026.0,58060.0,69898.0,41812.0,45775.0,85415.0,50307.0,21893.0,72819.0,141064.0,65536.0,42867.0,37099.0,64119.0,23732.0,70196.0,59613.0,40508.0,1951.0,29724.0,32751.0,49205.0,54307.0,122215.0,41050.0,46176.0,127576.0,3827.0,19196.0,42456.0,13752.0,189067.0,29618.0,33881.0
Rattus_norvegicus_chr11.trna2441-SerTGA:tRNA,7556.0,20976.0,11816.0,16180.0,8078.0,8976.0,721.0,5305.0,10603.0,11842.0,17843.0,9311.0,2196.0,4775.0,8289.0,6234.0,13479.0,7735.0,10475.0,3772.0,9360.0,1882.0,1385.0,63.0,4450.0,5439.0,9548.0,15480.0,10628.0,5746.0,3209.0,5573.0,566.0,5901.0,8031.0,1829.0,12310.0,1659.0,1122.0
Rattus_norvegicus_chr11.trna746-AsnGTT:tRNA,9.0,13.0,4.0,19.0,15.0,2.0,10.0,14.0,14.0,6.0,3.0,7.0,2.0,25.0,51.0,7.0,6.0,7.0,6.0,7.0,11.0,22.0,4.0,0.0,5.0,5.0,19.0,12.0,25.0,14.0,19.0,19.0,0.0,5.0,13.0,3.0,46.0,10.0,9.0
Rattus_norvegicus_chr12.trna2132-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr12.trna2133-PheGAA:tRNA,524.0,1017.0,408.0,865.0,607.0,193.0,243.0,496.0,909.0,558.0,520.0,543.0,200.0,692.0,732.0,616.0,576.0,346.0,521.0,192.0,682.0,367.0,71.0,8.0,385.0,350.0,908.0,560.0,1313.0,549.0,248.0,757.0,56.0,433.0,711.0,200.0,566.0,273.0,147.0
Rattus_norvegicus_chr12.trna2134-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr12.trna2135-AlaTGC:tRNA,818.0,1264.0,790.0,1003.0,1047.0,328.0,512.0,718.0,1315.0,863.0,679.0,831.0,280.0,904.0,1278.0,875.0,932.0,474.0,922.0,254.0,1105.0,711.0,134.0,13.0,620.0,305.0,1057.0,884.0,1495.0,762.0,585.0,1291.0,45.0,540.0,849.0,189.0,1236.0,452.0,301.0
Rattus_norvegicus_chr12.trna353-AsnGTT:tRNA,11277.0,24338.0,10364.0,20775.0,16206.0,27041.0,4172.0,15031.0,17987.0,14427.0,27461.0,14090.0,6678.0,15091.0,20554.0,14383.0,25165.0,10119.0,14247.0,4146.0,18945.0,7818.0,3385.0,152.0,15877.0,13051.0,19024.0,19737.0,32707.0,9994.0,6818.0,20385.0,1885.0,10778.0,15692.0,3124.0,34967.0,5010.0,3701.0
Rattus_norvegicus_chr12.trna4747-AlaTGC:tRNA,758.0,1052.0,639.0,790.0,766.0,96.0,119.0,420.0,1091.0,716.0,313.0,605.0,209.0,523.0,676.0,577.0,732.0,396.0,769.0,203.0,720.0,328.0,53.0,7.0,460.0,184.0,845.0,618.0,1035.0,562.0,345.0,646.0,22.0,410.0,601.0,128.0,363.0,206.0,116.0
Rattus_norvegicus_chr12.trna5597-ThrAGT:tRNA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Rattus_norvegicus_chr13.trna1964-ProAGG:tRNA,1629.0,4452.0,2177.0,4396.0,3030.0,615.0,1724.0,3563.0,3103.0,2710.0,1055.0,2355.0,810.0,4393.0,4611.0,3722.0,2180.0,1571.0,2311.0,757.0,2368.0,1817.0,420.0,80.0,1009.0,949.0,2941.0,1999.0,3996.0,2059.0,2500.0,6263.0,103.0,1531.0,2067.0,943.0,3013.0,1601.0,1171.0
Rattus_norvegicus_chr13.trna2162-LeuCAG:tRNA,940.0,2311.0,1486.0,2302.0,1266.0,2671.0,1503.0,1933.0,1426.0,1714.0,2635.0,1177.0,676.0,1737.0,2807.0,1879.0,1426.0,1273.0,1917.0,758.0,1580.0,1448.0,827.0,49.0,870.0,1118.0,1336.0,1808.0,3408.0,870.0,903.0,2699.0,131.0,686.0,1569.0,372.0,3499.0,703.0,666.0
Rattus_norvegicus_chr13.trna2163-GlyGCC:tRNA,100614.0,173121.0,109704.0,174599.0,196396.0,59712.0,66534.0,110389.0,120866.0,183534.0,120466.0,138967.0,72109.0,129424.0,190126.0,171917.0,132248.0,110496.0,117037.0,45859.0,146081.0,77246.0,30190.0,3230.0,92347.0,56286.0,117717.0,238411.0,196796.0,103581.0,79623.0,165233.0,6196.0,112817.0,135696.0,50171.0,242718.0,69311.0,67747.0
Rattus_norvegicus_chr13.trna2168-LeuCAG:tRNA,902.0,2194.0,1452.0,2205.0,1154.0,2405.0,1460.0,1778.0,1319.0,1668.0,2426.0,1110.0,623.0,1614.0,2596.0,1775.0,1234.0,1226.0,1827.0,724.0,1421.0,1358.0,813.0,49.0,766.0,994.0,1211.0,1683.0,3017.0,802.0,866.0,2570.0,122.0,640.0,1471.0,348.0,3296.0,663.0,633.0
Rattus_norvegicus_chr13.trna2173-LeuCAG:tRNA,540.0,1041.0,961.0,1191.0,599.0,740.0,1187.0,994.0,645.0,1126.0,1227.0,642.0,223.0,853.0,1645.0,1077.0,503.0,771.0,1206.0,543.0,1056.0,932.0,708.0,40.0,404.0,310.0,485.0,1184.0,1687.0,405.0,633.0,1754.0,46.0,335.0,902.0,194.0,2510.0,543.0,437.0
Rattus_norvegicus_chr13.trna2179-LeuCAG:tRNA,902.0,2194.0,1452.0,2205.0,1154.0,2405.0,1460.0,1778.0,1319.0,1668.0,2426.0,1110.0,623.0,1614.0,2596.0,1775.0,1234.0,1226.0,1827.0,724.0,1421.0,1358.0,813.0,49.0,766.0,994.0,1211.0,1683.0,3017.0,802.0,866.0,2570.0,122.0,640.0,1471.0,348.0,3296.0,663.0,633.0
Rattus_norvegicus_chr13.trna2180-GlyGCC:tRNA,80676.0,147908.0,86898.0,151938.0,99893.0,128823.0,83386.0,108593.0,115960.0,135968.0,134353.0,95110.0,75931.0,95545.0,166554.0,105088.0,156370.0,96835.0,102046.0,37499.0,120509.0,78909.0,22615.0,2357.0,131621.0,46707.0,124908.0,231449.0,216976.0,76503.0,69755.0,142369.0,4742.0,50420.0,61365.0,23231.0,165728.0,25683.0,42988.0
Rattus_norvegicus_chr13.trna2182-GlyGCC:tRNA,80676.0,147908.0,86898.0,151938.0,99893.0,128823.0,83386.0,108593.0,115960.0,135968.0,134353.0,95110.0,75931.0,95545.0,166554.0,105088.0,156370.0,96835.0,102046.0,37499.0,120509.0,78909.0,22615.0,2357.0,131621.0,46707.0,124908.0,231449.0,216976.0,76503.0,69755.0,142369.0,4742.0,50420.0,61365.0,23231.0,165728.0,25683.0,42988.0
Rattus_norvegicus_chr13.trna2185-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna2186-GlyTCC:tRNA,7932.0,15816.0,7665.0,14502.0,11805.0,5844.0,2412.0,8324.0,12285.0,9741.0,10580.0,10337.0,4044.0,10102.0,10997.0,10179.0,11800.0,6649.0,9405.0,3018.0,10121.0,4405.0,1035.0,117.0,6803.0,5873.0,11961.0,11514.0,18569.0,10063.0,5014.0,10737.0,726.0,8362.0,10596.0,3473.0,11759.0,3363.0,2369.0
Rattus_norvegicus_chr13.trna2187-GluCTC:tRNA,2162.0,2432.0,1880.0,3964.0,8947.0,5918.0,6500.0,7063.0,3838.0,2386.0,7568.0,5797.0,2140.0,8281.0,10832.0,11427.0,2855.0,2409.0,6951.0,3380.0,10770.0,8515.0,3408.0,512.0,3169.0,4029.0,3054.0,6740.0,9743.0,4021.0,7052.0,8851.0,408.0,1959.0,7036.0,6588.0,23898.0,8644.0,7315.0
Rattus_norvegicus_chr13.trna2189-ValCAC:tRNA,33964.0,63008.0,26793.0,57348.0,50353.0,50755.0,41211.0,58635.0,67236.0,44797.0,76843.0,40130.0,17422.0,65583.0,98246.0,56826.0,38658.0,25756.0,48487.0,12588.0,56600.0,41466.0,11704.0,1211.0,26153.0,38343.0,57070.0,44211.0,95649.0,40246.0,36084.0,85782.0,5272.0,33017.0,58679.0,13907.0,93047.0,33624.0,21863.0
Rattus_norvegicus_chr13.trna2313-ArgTCT:tRNA,89.0,341.0,142.0,257.0,294.0,169.0,19.0,102.0,290.0,126.0,294.0,147.0,56.0,177.0,192.0,210.0,85.0,109.0,121.0,40.0,192.0,63.0,29.0,0.0,74.0,136.0,234.0,141.0,200.0,139.0,43.0,200.0,13.0,126.0,504.0,39.0,328.0,109.0,58.0
Rattus_norvegicus_chr13.trna3641-LeuCAG:tRNA,1003.0,1329.0,940.0,1792.0,1011.0,1184.0,379.0,967.0,1543.0,1006.0,1979.0,1167.0,434.0,1166.0,1610.0,1085.0,1147.0,767.0,986.0,431.0,1143.0,931.0,247.0,28.0,507.0,916.0,1350.0,1157.0,1683.0,1096.0,571.0,1260.0,112.0,517.0,1220.0,406.0,2452.0,425.0,396.0
Rattus_norvegicus_chr13.trna3800-LeuCAG:tRNA,902.0,2194.0,1452.0,2205.0,1154.0,2405.0,1460.0,1778.0,1319.0,1668.0,2426.0,1110.0,623.0,1614.0,2596.0,1775.0,1234.0,1226.0,1827.0,724.0,1421.0,1358.0,813.0,49.0,766.0,994.0,1211.0,1683.0,3017.0,802.0,866.0,2570.0,122.0,640.0,1471.0,348.0,3296.0,663.0,633.0
Rattus_norvegicus_chr13.trna3804-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna3805-GlyTCC:tRNA,7932.0,15816.0,7665.0,14502.0,11805.0,5844.0,2412.0,8324.0,12285.0,9741.0,10580.0,10337.0,4044.0,10102.0,10997.0,10179.0,11800.0,6649.0,9405.0,3018.0,10121.0,4405.0,1035.0,117.0,6803.0,5873.0,11961.0,11514.0,18569.0,10063.0,5014.0,10737.0,726.0,8362.0,10596.0,3473.0,11759.0,3363.0,2369.0
Rattus_norvegicus_chr13.trna3806-GluCTC:tRNA,217.0,228.0,118.0,266.0,278.0,225.0,301.0,325.0,258.0,113.0,386.0,271.0,63.0,493.0,480.0,313.0,237.0,103.0,209.0,54.0,299.0,413.0,59.0,6.0,120.0,101.0,235.0,182.0,463.0,194.0,344.0,680.0,10.0,97.0,224.0,71.0,766.0,225.0,175.0
Rattus_norvegicus_chr13.trna3807-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna3808-GlyTCC:tRNA,57877.0,102968.0,62244.0,118606.0,60661.0,21979.0,16521.0,70263.0,92237.0,75650.0,56592.0,59224.0,21125.0,67157.0,65847.0,72193.0,64422.0,52914.0,83891.0,24919.0,78466.0,34188.0,7002.0,1130.0,30445.0,35153.0,83145.0,63622.0,156384.0,59484.0,37267.0,68510.0,2536.0,32414.0,48099.0,22173.0,49130.0,13562.0,14833.0
Rattus_norvegicus_chr13.trna3809-GluCTC:tRNA,2162.0,2432.0,1880.0,3964.0,8947.0,5918.0,6500.0,7063.0,3838.0,2386.0,7568.0,5797.0,2140.0,8281.0,10832.0,11427.0,2855.0,2409.0,6951.0,3380.0,10770.0,8515.0,3408.0,512.0,3169.0,4029.0,3054.0,6740.0,9743.0,4021.0,7052.0,8851.0,408.0,1959.0,7036.0,6588.0,23898.0,8644.0,7315.0
Rattus_norvegicus_chr13.trna3813-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna3816-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna3822-GlyTCC:tRNA,57877.0,102968.0,62244.0,118606.0,60661.0,21979.0,16521.0,70263.0,92237.0,75650.0,56592.0,59224.0,21125.0,67157.0,65847.0,72193.0,64422.0,52914.0,83891.0,24919.0,78466.0,34188.0,7002.0,1130.0,30445.0,35153.0,83145.0,63622.0,156384.0,59484.0,37267.0,68510.0,2536.0,32414.0,48099.0,22173.0,49130.0,13562.0,14833.0
Rattus_norvegicus_chr13.trna3823-AspGTC:tRNA,5073.0,9633.0,3894.0,9054.0,9651.0,9148.0,12693.0,9591.0,9080.0,5684.0,9804.0,7347.0,3464.0,9368.0,13947.0,7126.0,10611.0,4131.0,7320.0,2124.0,10178.0,11324.0,1401.0,165.0,7622.0,4170.0,9374.0,9578.0,17232.0,7324.0,5929.0,15744.0,505.0,4906.0,7447.0,2494.0,24545.0,3513.0,3270.0
Rattus_norvegicus_chr13.trna3824-AsnGTT:tRNA,11277.0,24338.0,10364.0,20775.0,16206.0,27041.0,4172.0,15031.0,17987.0,14427.0,27461.0,14090.0,6678.0,15091.0,20554.0,14383.0,25165.0,10119.0,14247.0,4146.0,18945.0,7818.0,3385.0,152.0,15877.0,13051.0,19024.0,19737.0,32707.0,9994.0,6818.0,20385.0,1885.0,10778.0,15692.0,3124.0,34967.0,5010.0,3701.0
Rattus_norvegicus_chr13.trna3982-ProCGG:tRNA,2163.0,6336.0,2625.0,5538.0,4237.0,1987.0,2005.0,4295.0,4552.0,3315.0,2951.0,3165.0,1170.0,5206.0,5810.0,4737.0,3151.0,2009.0,2949.0,965.0,3211.0,2356.0,580.0,96.0,1588.0,1820.0,3989.0,2974.0,5482.0,2971.0,2834.0,7420.0,222.0,2629.0,3961.0,1422.0,5457.0,2071.0,1605.0
Rattus_norvegicus_chr13.trna4389-TrpCCA:tRNA,2.0,4.0,1.0,7.0,9.0,1.0,0.0,2.0,6.0,4.0,1.0,0.0,1.0,4.0,5.0,5.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,6.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,1.0
Rattus_norvegicus_chr13.trna5115-LysTTT:tRNA,4798.0,8153.0,5048.0,8557.0,8889.0,1670.0,2774.0,4878.0,9020.0,7103.0,8603.0,6731.0,1795.0,5541.0,7583.0,7757.0,4680.0,5440.0,5099.0,1847.0,6169.0,4499.0,655.0,67.0,3653.0,2764.0,8437.0,6750.0,9704.0,6586.0,2167.0,8355.0,259.0,4239.0,12576.0,1150.0,11503.0,4852.0,2608.0
Rattus_norvegicus_chr13.trna5237-GlyTCC:tRNA,3657.0,7408.0,3089.0,6056.0,6279.0,2378.0,2514.0,3929.0,6132.0,4166.0,4837.0,4657.0,1951.0,5235.0,6653.0,4682.0,5165.0,3002.0,3436.0,1324.0,4276.0,2907.0,424.0,74.0,2672.0,3028.0,5425.0,4217.0,8469.0,5053.0,2415.0,6040.0,415.0,4951.0,5602.0,1904.0,5986.0,1968.0,1770.0
